tenure,monthly_charges,total_charges,senior_citizen,churn
38,20.20,735.90,t,f
40,55.80,2283.30,t,f
61,24.20,1445.20,f,f
10,81.00,818.05,f,t
32,72.80,2333.05,f,f
21,99.85,1992.55,f,f
59,99.50,5890.00,t,f
13,70.15,916.75,t,t
47,20.25,1029.80,f,f
69,26.00,1796.55,f,f
2,19.90,33.70,f,f
22,19.05,454.05,f,f
15,96.50,1392.25,t,f
53,19.85,1049.60,f,f
28,25.70,734.60,t,f
22,20.30,475.10,f,f
1,70.15,70.15,f,t
16,91.55,1540.05,t,f
48,39.40,1978.65,f,f
30,105.70,3181.80,t,f
3,70.25,229.70,f,f
57,93.75,5625.55,t,f
68,96.55,6581.90,t,t
23,60.00,1347.15,f,f
65,59.80,3808.20,f,f
44,90.65,3974.15,f,f
71,109.00,7661.80,f,f
37,68.10,2479.25,f,f
12,20.40,266.60,f,f
69,81.95,5601.40,f,f
35,60.55,1982.60,f,f
5,65.60,339.90,f,f
58,82.50,4828.05,f,f
72,82.30,5980.55,f,f
72,68.15,4808.70,f,f
1,20.30,20.30,f,f
39,95.55,3692.85,f,t
53,20.20,1068.15,f,f
27,89.20,2383.60,f,f
1,69.65,69.65,t,t
1,89.30,89.30,t,t
18,74.80,1438.05,f,f
46,20.20,917.45,f,f
72,84.40,6096.45,f,f
36,87.55,3078.10,f,t
4,25.15,99.95,f,f
25,19.80,475.20,f,f
40,50.85,2036.55,f,f
63,102.40,6444.05,f,f
15,96.30,1426.75,t,t
14,55.50,767.55,f,f
72,109.75,7932.50,t,f
39,106.40,4040.65,f,f
47,60.00,2768.65,f,f
19,88.80,1672.35,f,f
5,85.20,474.80,f,t
13,35.10,446.10,f,t
17,80.05,1345.65,f,f
34,75.55,2425.40,t,f
42,49.55,2077.95,f,f
5,81.30,416.30,f,t
71,23.90,1663.50,f,f
19,66.40,1286.05,t,f
2,19.60,35.85,f,t
57,18.80,1094.35,f,f
72,108.40,7719.50,f,f
6,85.95,514.60,f,f
17,85.45,1451.60,f,t
61,80.90,4932.50,f,f
1,71.00,71.00,f,t
48,111.80,5443.65,f,f
16,20.60,330.25,f,f
9,85.05,746.50,t,t
3,44.60,122.70,f,f
1,44.40,44.40,f,t
65,105.10,6631.85,f,f
70,115.15,8250.00,f,f
60,59.80,3561.15,f,f
69,26.30,1763.55,f,f
35,70.55,2419.00,t,f
22,20.05,470.20,f,f
66,79.85,5234.95,f,f
1,70.30,70.30,t,t
1,79.35,79.35,f,t
34,90.05,3097.00,f,f
72,24.45,1709.10,f,f
31,59.95,1848.80,f,f
30,25.35,723.30,f,f
9,90.80,809.75,f,t
20,70.45,1470.95,f,t
19,34.30,577.15,t,f
65,105.05,6914.95,f,f
30,19.30,602.90,f,f
6,19.15,124.40,f,f
2,51.40,96.80,f,f
53,71.85,3827.90,f,f
7,75.40,533.05,t,f
61,49.70,2961.40,f,f
70,45.25,3264.45,t,t
13,78.75,995.35,f,f
35,81.60,2815.25,t,f
2,70.40,154.80,f,f
3,75.80,246.30,f,t
3,76.10,257.60,f,f
62,94.00,5757.20,f,f
72,103.95,7517.70,f,f
63,19.95,1234.80,f,f
20,71.30,1389.20,t,t
35,110.80,3836.30,t,f
21,69.10,1474.75,t,t
62,96.10,6001.45,f,f
15,48.80,720.10,f,f
55,50.55,2832.75,f,f
11,44.65,472.25,f,f
17,88.25,1460.65,f,t
61,19.45,1336.35,f,f
71,89.30,6388.65,f,f
2,70.00,153.05,f,t
35,19.25,677.90,f,f
17,70.50,1165.60,f,f
21,97.35,2119.50,f,t
47,19.65,921.55,f,f
3,20.85,72.00,f,f
3,19.65,68.35,f,f
44,19.35,847.25,t,f
1,44.00,44.00,f,f
44,94.40,4295.35,f,f
5,25.90,135.00,f,t
24,55.65,1400.55,f,t
1,69.65,69.65,f,t
18,75.40,1380.40,f,f
10,100.60,1060.20,f,t
65,71.00,4386.20,f,f
1,86.00,86.00,t,t
53,106.95,5785.50,f,t
3,21.20,52.05,f,f
33,61.05,2018.40,f,f
3,29.60,79.45,f,t
34,79.95,2727.30,f,f
14,19.70,263.65,f,f
13,20.30,275.40,f,f
46,59.90,2816.65,t,t
23,24.35,538.50,f,f
47,19.75,948.90,f,f
17,50.30,846.80,f,f
49,95.60,4783.50,f,t
59,50.25,2997.45,t,f
69,85.35,5897.40,f,f
11,41.60,470.60,f,t
10,51.65,524.50,f,f
12,24.00,269.65,f,f
45,100.85,4740.00,f,t
39,59.85,2341.50,f,f
71,25.45,1789.65,t,f
71,23.90,1626.40,f,f
33,24.15,800.30,f,f
67,75.70,5060.85,t,f
37,40.20,1448.80,f,t
49,84.50,4254.85,f,t
9,50.85,466.60,f,f
52,91.60,4627.80,f,f
70,98.90,6838.60,f,f
1,85.00,85.00,f,f
14,78.95,1101.85,t,t
1,44.30,44.30,f,f
1,20.20,20.20,f,t
52,80.20,4297.60,f,f
6,60.90,414.10,f,f
7,34.20,256.60,f,f
47,85.20,3969.35,t,t
26,87.15,2274.10,f,f
25,54.30,1296.80,f,f
69,19.10,1268.85,f,f
72,112.75,8192.60,f,f
4,19.95,59.25,f,f
59,19.50,1147.85,f,f
67,65.55,4361.55,f,f
26,78.80,2006.10,t,f
27,78.20,2078.95,f,f
72,105.25,7609.75,f,f
6,89.25,487.05,f,f
62,20.65,1218.45,f,f
20,68.70,1416.20,f,f
6,78.65,483.30,f,f
51,24.75,1234.60,f,f
61,19.75,1311.60,f,f
62,89.10,5618.30,t,f
72,84.70,6185.15,f,f
13,98.00,1237.85,t,t
5,94.45,498.10,f,t
3,105.00,294.45,t,t
26,93.85,2381.55,t,t
13,59.90,788.35,t,f
38,19.95,756.40,f,f
8,84.00,613.40,t,t
34,108.90,3625.20,t,f
18,33.60,550.35,f,f
56,85.85,4793.80,f,f
36,34.85,1267.20,f,f
9,48.75,442.20,f,t
1,84.85,84.85,f,t
12,56.65,654.85,f,t
57,95.30,5567.45,t,f
42,73.90,3160.55,f,t
33,24.50,740.30,f,t
70,84.60,5706.20,f,f
68,44.95,3085.35,f,f
1,24.70,24.70,f,f
37,100.30,3541.40,f,f
4,25.45,84.20,f,f
1,50.70,50.70,f,f
20,55.00,1165.55,f,f
72,68.40,4855.35,f,f
31,89.90,2806.90,f,t
18,78.55,1422.65,t,t
11,55.05,608.15,f,f
33,19.80,641.35,f,f
62,84.45,4959.15,t,f
1,35.90,35.90,f,f
16,80.75,1321.30,f,f
22,78.65,1663.75,f,f
49,61.75,3024.15,f,f
36,63.70,2188.50,f,f
42,99.45,4138.05,f,t
4,25.20,102.50,t,t
12,74.05,872.65,f,t
31,87.60,2724.25,f,f
5,89.15,413.25,f,f
66,20.00,1374.20,f,f
15,55.00,757.10,t,t
64,104.40,6692.65,f,f
10,20.05,218.50,f,f
7,89.75,608.80,f,t
29,34.30,1004.75,f,f
57,20.65,1125.60,f,f
46,84.25,3847.60,f,f
53,19.65,978.00,f,f
17,79.85,1387.35,f,f
38,20.20,746.05,f,f
15,19.80,304.60,f,f
22,50.35,1098.85,f,f
14,85.15,1139.20,f,t
57,74.60,4368.95,f,f
11,79.15,827.70,t,f
1,20.35,20.35,f,f
12,21.05,262.05,f,f
3,94.60,279.55,t,t
36,94.70,3512.50,f,f
16,94.25,1483.25,f,t
65,72.45,4653.85,f,t
2,74.95,151.75,f,f
42,105.20,4400.75,f,t
72,111.95,8033.10,f,f
62,19.85,1253.65,f,f
6,89.75,552.65,f,f
25,54.10,1373.00,f,f
48,20.05,1036.00,f,f
35,108.95,4025.50,f,f
52,19.65,928.40,f,f
1,24.90,24.90,f,f
6,82.85,460.25,f,t
71,93.20,6506.15,f,f
67,84.80,5598.30,f,f
60,71.75,4374.55,t,f
23,30.35,678.75,f,f
39,54.85,2191.70,f,f
15,19.50,239.75,f,f
53,103.85,5485.50,t,t
24,24.20,609.05,f,f
37,19.35,683.75,f,f
5,83.60,404.20,f,t
50,100.65,5189.75,t,f
54,94.10,5060.90,f,f
3,74.55,233.65,f,f
68,108.45,7176.55,f,t
5,56.15,291.45,f,f
33,20.35,689.75,f,f
41,80.55,3263.90,f,f
34,61.25,1993.20,f,f
13,20.45,254.50,f,f
20,18.90,347.65,f,f
51,19.60,967.90,t,f
3,91.50,242.95,f,t
41,45.20,1841.90,f,f
13,19.45,232.10,f,f
35,25.45,809.25,f,f
12,80.85,866.45,f,t
4,94.90,360.55,f,f
43,49.05,2076.20,f,t
12,29.30,355.90,t,f
68,105.30,7299.65,t,t
25,88.95,2291.20,t,t
7,20.25,129.15,f,f
66,110.85,7491.75,t,t
53,110.50,5835.50,f,f
63,109.40,7031.45,t,f
70,114.20,7723.90,f,t
27,36.50,1032.00,t,t
1,70.75,70.75,f,t
5,19.95,109.60,f,f
37,19.60,727.80,t,f
3,40.15,130.75,f,t
12,76.60,893.00,f,f
38,19.60,763.10,f,f
9,85.30,781.40,f,f
13,65.85,902.25,f,f
29,94.45,2653.65,t,t
47,20.05,1016.70,f,f
61,99.40,5943.65,f,f
16,20.00,275.70,f,f
41,78.45,3126.45,f,f
43,25.10,1070.15,f,f
36,97.35,3457.90,f,t
6,55.00,340.40,f,f
58,71.10,4299.20,f,f
19,61.55,1093.20,f,f
11,45.90,521.90,f,f
39,40.30,1630.40,f,f
8,87.10,713.60,t,f
26,49.50,1265.65,f,f
53,73.80,4003.85,t,f
70,19.20,1401.40,f,f
1,45.30,45.30,f,t
59,25.00,1510.50,f,f
2,94.95,178.10,f,t
7,35.30,264.80,f,f
12,44.55,480.60,f,t
59,76.75,4541.90,f,f
61,81.00,4976.15,f,f
72,105.55,7542.25,f,f
13,18.80,251.25,f,f
64,24.90,1595.50,f,f
1,23.45,23.45,f,t
10,64.90,685.55,f,f
65,61.35,3874.10,f,f
62,113.95,6891.40,f,f
55,90.15,4916.95,f,f
1,29.70,29.70,f,t
1,49.80,49.80,f,f
59,101.10,6039.90,f,t
64,24.40,1548.65,t,f
36,95.00,3440.25,f,f
3,50.65,151.30,f,t
61,69.90,4226.70,f,f
26,39.95,1023.75,f,f
1,55.40,55.40,f,t
1,90.60,90.60,t,t
68,103.25,7074.40,f,f
2,86.85,156.35,t,t
72,94.25,6849.75,f,f
71,47.05,3263.60,f,f
57,20.55,1252.85,f,f
4,19.65,67.55,f,f
1,70.20,70.20,t,f
72,81.00,5750.00,f,f
21,75.90,1549.75,f,f
71,24.70,1810.55,f,f
29,99.05,2952.85,t,t
69,110.25,7467.55,t,f
64,85.00,5484.40,f,f
16,19.75,294.90,f,f
4,23.90,97.50,f,f
52,111.25,5916.45,f,t
2,55.10,113.35,f,t
1,19.95,19.95,f,f
18,25.15,476.80,f,f
2,54.15,101.65,f,f
19,59.80,1130.85,f,f
40,83.85,3532.25,f,f
66,104.90,6891.45,t,f
21,75.30,1570.70,f,f
8,66.65,520.95,f,f
72,109.50,7854.90,f,f
48,73.85,3581.40,f,f
69,19.30,1447.90,f,f
72,118.20,8547.15,f,f
14,51.45,727.85,f,f
6,59.45,357.60,f,f
8,19.50,159.35,f,f
17,19.55,280.85,f,f
65,93.55,6069.25,f,f
57,59.30,3274.35,f,f
13,102.25,1359.00,f,t
19,95.90,1777.90,t,t
56,109.80,6109.65,f,f
14,78.10,1122.40,f,f
52,39.90,2020.90,f,f
58,64.90,3795.45,f,f
47,95.05,4504.55,t,t
67,53.40,3579.15,f,f
2,24.90,49.70,f,f
6,44.70,276.50,t,f
71,114.00,8175.90,f,f
46,20.25,890.35,f,f
5,53.85,259.80,f,t
67,83.85,5588.80,t,f
3,20.20,50.60,f,f
3,19.95,58.00,f,f
52,104.20,5568.35,t,t
42,50.25,2203.65,f,t
50,20.35,938.95,f,f
23,90.00,2024.10,t,f
67,54.20,3623.95,f,f
25,99.50,2369.05,f,t
39,99.10,3877.95,t,f
69,66.90,4577.90,f,f
1,25.85,25.85,f,f
32,91.05,2871.50,f,f
9,71.00,672.55,f,t
16,93.20,1573.70,f,t
60,20.95,1270.55,f,f
72,109.20,7711.45,f,f
5,19.35,126.05,f,t
26,85.80,2193.65,t,f
3,19.85,64.55,f,t
2,19.65,31.20,f,f
2,20.50,38.25,f,f
36,89.65,3348.10,f,f
7,74.35,533.60,f,f
60,49.45,2907.55,t,f
19,89.10,1620.80,f,f
45,75.15,3480.35,t,f
4,70.65,293.85,t,f
31,104.20,3243.45,f,t
47,90.05,4137.20,f,f
1,79.25,79.25,f,t
1,44.90,44.90,f,t
1,19.40,19.40,f,f
59,88.75,5348.65,t,f
10,70.10,659.65,f,t
35,91.00,3180.50,t,f
4,29.65,118.50,f,t
32,90.80,3023.85,f,f
43,77.85,3365.85,f,t
4,54.30,195.30,f,t
54,18.95,1031.10,t,f
11,95.15,997.65,t,t
66,102.40,6471.85,t,f
61,99.90,6241.35,f,f
72,88.70,6501.35,f,f
44,54.30,2317.10,f,f
41,55.70,2237.55,f,f
50,103.95,5231.30,f,f
47,110.85,5275.80,f,t
8,20.15,165.50,f,f
18,20.05,358.50,f,f
72,91.95,6614.90,f,f
1,80.50,80.50,f,t
42,55.65,2421.75,t,f
18,74.70,1294.60,t,f
13,104.15,1299.10,f,f
68,83.65,5733.40,f,f
4,72.20,305.55,f,t
69,110.05,7430.75,f,f
17,51.50,900.50,f,t
25,25.50,630.60,f,f
43,89.55,3856.75,t,t
59,19.50,1222.65,f,f
5,80.70,374.80,t,f
21,77.50,1625.00,f,t
69,105.10,7234.80,f,f
13,25.15,331.85,f,f
42,95.25,3959.35,f,t
52,95.65,5088.40,f,f
46,85.00,3969.40,t,t
61,80.80,4860.85,f,f
29,24.85,788.05,f,f
25,54.75,1266.35,f,f
5,85.75,470.95,f,t
15,50.75,688.20,f,f
19,20.15,387.70,f,f
44,20.05,845.25,f,f
6,98.25,560.60,t,t
58,71.60,4230.25,f,f
62,81.45,4983.05,f,f
70,58.40,4113.15,f,f
1,25.70,25.70,t,t
10,53.70,521.00,f,f
26,19.60,471.85,f,f
66,89.40,5976.90,f,f
7,69.00,506.90,f,t
51,84.20,4299.75,f,f
72,106.10,7548.60,f,f
65,25.75,1654.75,f,f
2,46.05,80.35,f,t
70,64.95,4551.50,f,f
72,85.45,6227.50,f,f
1,20.05,20.05,f,f
1,76.40,76.40,t,t
5,100.50,514.00,f,t
3,20.70,57.50,f,f
58,25.30,1474.35,f,f
22,40.05,880.20,t,t
33,100.60,3270.25,t,f
1,69.95,69.95,f,t
54,74.00,3919.15,t,f
72,99.40,7285.70,f,f
1,93.30,93.30,f,t
3,49.15,169.05,f,t
72,107.45,7658.30,f,f
72,83.60,5959.30,f,f
54,99.05,5295.70,t,f
59,80.10,4693.20,f,f
54,65.30,3512.90,f,f
60,89.55,5231.20,f,f
60,60.80,3603.45,f,f
3,74.50,217.45,f,f
69,99.15,6875.35,f,f
1,19.25,19.25,f,f
50,39.45,2021.35,f,f
56,44.85,2564.95,f,f
60,97.20,5611.75,f,f
69,110.55,7610.10,t,f
1,35.05,35.05,f,t
1,73.00,73.00,t,t
3,19.90,45.75,f,f
60,76.95,4543.95,f,f
13,35.40,450.40,f,f
62,20.45,1297.35,f,f
45,96.75,4442.75,f,f
25,54.20,1423.15,f,f
44,100.10,4378.35,f,f
2,45.25,74.20,f,f
33,83.85,2716.30,t,t
1,70.10,70.10,f,t
22,20.85,450.65,f,f
35,33.45,1175.85,f,f
29,20.20,558.80,f,f
27,85.90,2220.10,t,f
54,61.00,3283.05,f,f
2,70.65,142.35,t,t
57,86.90,4939.25,f,f
62,69.40,4237.50,f,f
15,20.35,335.95,f,f
2,20.35,33.20,f,t
70,104.30,7188.50,f,f
21,44.95,926.25,f,f
23,49.45,1119.35,f,f
6,20.60,116.60,f,f
4,19.55,68.80,f,f
3,99.00,287.40,f,t
23,93.50,2341.55,f,f
26,54.55,1362.85,f,f
8,20.05,163.60,f,f
26,83.95,2254.20,f,t
2,79.45,145.15,f,f
67,116.20,7752.30,f,t
71,93.70,6585.35,f,t
59,79.85,4786.10,f,f
39,100.00,3835.55,f,f
21,19.60,397.00,f,f
1,19.70,19.70,f,t
48,20.20,1027.25,f,f
31,50.40,1580.10,t,f
64,113.35,7222.75,f,f
46,80.00,3769.70,f,f
52,80.95,4233.95,f,f
67,24.90,1680.25,f,f
67,54.90,3725.50,t,f
5,75.55,413.65,f,t
71,109.25,7707.70,f,f
9,77.65,714.15,f,t
26,95.00,2497.20,t,t
71,116.30,8309.55,f,f
32,19.90,601.55,f,f
2,70.35,139.25,f,f
71,25.60,1888.25,f,f
60,44.45,2773.90,f,f
55,100.15,5409.75,t,f
54,105.40,5643.40,f,t
2,95.85,197.70,f,t
6,73.85,401.30,f,f
48,70.10,3238.40,f,f
63,25.25,1573.05,f,f
1,79.15,79.15,f,t
12,21.05,235.80,f,f
54,24.95,1364.75,t,f
30,64.50,1985.15,f,f
30,19.65,655.85,f,t
4,79.00,303.15,f,t
40,105.95,4335.20,f,f
9,75.85,647.50,f,f
17,91.85,1574.45,f,t
62,43.60,2748.70,f,f
28,91.25,2483.65,f,f
70,89.75,6367.20,f,f
46,104.40,4904.20,f,f
23,90.15,2044.95,f,f
47,40.30,1794.80,f,f
68,105.25,7173.15,f,f
60,106.00,6441.40,t,t
67,104.00,7039.05,f,f
14,69.65,921.40,f,f
57,74.30,4018.35,f,f
55,100.90,5448.60,f,f
1,20.25,20.25,f,f
1,49.90,49.90,f,t
23,96.90,2085.45,f,f
13,100.35,1358.85,f,t
47,104.10,5135.15,f,f
38,20.10,730.10,f,f
38,74.95,2869.85,t,t
2,56.55,118.25,t,f
1,49.25,49.25,t,t
15,68.60,1108.60,f,f
26,69.05,1815.65,f,f
35,19.70,730.40,f,f
3,20.05,75.45,f,f
50,103.70,5071.05,f,t
42,94.40,4014.60,f,f
10,54.95,568.85,f,f
61,93.70,5860.70,f,f
68,110.25,7279.35,f,f
10,98.90,1064.95,f,f
65,89.75,5769.60,f,t
72,80.45,5886.85,f,f
55,79.40,4238.45,f,f
1,20.30,20.30,f,t
7,62.80,418.30,f,f
2,74.90,136.05,f,f
9,74.85,708.20,f,f
27,25.85,788.55,f,f
7,101.95,700.85,t,t
64,68.30,4378.80,f,f
70,48.40,3442.80,f,f
2,94.00,181.70,t,t
67,105.05,7171.70,t,f
45,89.30,4016.85,f,t
24,25.15,553.00,f,f
4,19.50,96.85,f,f
44,92.95,4122.90,f,f
72,20.70,1482.30,f,f
1,74.30,74.30,f,t
66,19.35,1240.80,f,f
1,44.65,44.65,f,t
13,84.05,1095.30,f,t
10,80.70,788.80,f,t
65,104.35,6578.55,t,f
1,19.55,19.55,f,f
38,74.05,2802.30,f,f
23,40.10,857.75,f,f
10,20.10,184.40,f,f
4,101.70,364.55,f,t
72,83.55,6093.30,f,f
35,56.85,1861.10,f,f
1,20.40,20.40,f,t
58,19.55,1079.65,f,f
70,106.15,7475.10,f,f
38,78.95,2862.55,f,f
60,49.75,3069.45,f,f
26,92.40,2349.80,f,f
8,58.20,469.25,f,f
41,102.60,4213.35,f,t
36,91.95,3301.05,t,f
54,65.25,3529.95,t,f
71,106.00,7723.70,f,t
55,73.10,4144.90,f,f
72,59.75,4265.00,f,f
3,55.10,154.65,f,t
54,59.80,3246.45,f,f
72,116.60,8337.45,f,f
52,109.30,5731.40,f,f
60,101.40,6176.60,t,f
39,50.65,1905.40,f,f
15,56.15,931.90,f,f
69,106.50,7348.80,f,t
43,19.20,776.25,f,f
63,83.00,5243.05,t,f
2,70.10,141.65,t,f
72,108.30,7679.65,f,f
32,91.05,2954.50,f,t
40,25.25,1006.90,f,f
58,45.35,2540.10,f,f
6,49.15,295.65,f,f
67,43.90,3097.20,f,f
51,77.50,3807.35,t,t
31,79.30,2484.00,f,f
69,84.90,5785.65,t,f
32,79.25,2619.15,f,f
21,71.05,1524.85,f,f
52,53.75,2790.65,f,f
72,24.25,1784.50,f,f
72,54.20,3937.45,f,t
52,44.25,2276.10,f,f
41,50.05,2029.05,f,f
41,20.15,802.35,f,f
6,69.25,418.40,f,t
67,69.35,4653.25,f,f
16,19.35,275.90,f,f
17,19.15,343.45,f,f
35,61.00,2130.45,f,f
58,20.50,1191.40,f,f
1,50.50,50.50,f,t
52,50.20,2554.00,f,f
70,79.60,5589.45,f,f
19,24.90,467.70,f,f
1,74.40,74.40,t,t
35,106.90,3756.45,f,f
32,101.35,3334.90,f,f
17,55.35,920.50,f,f
67,50.55,3431.75,f,f
9,19.50,150.35,f,f
31,79.45,2587.70,f,t
4,90.65,367.95,f,f
58,89.85,5125.75,t,f
60,79.00,4801.10,f,f
58,104.65,6219.60,f,t
1,19.55,19.55,f,f
27,19.90,550.10,f,f
66,116.25,7862.25,t,f
15,87.75,1242.20,f,f
47,100.05,4871.05,t,t
41,81.30,3190.65,f,f
59,44.30,2666.75,f,f
50,70.35,3533.60,f,f
17,44.45,792.15,f,f
51,29.45,1459.35,t,f
44,100.55,4398.15,f,t
49,85.30,4297.95,f,f
2,95.65,167.30,f,t
59,69.10,4096.90,f,f
50,70.35,3454.60,t,f
59,20.60,1286.00,f,f
18,74.15,1387.00,f,f
10,75.05,786.30,f,f
14,44.60,641.25,f,f
35,21.45,705.45,f,f
8,43.45,345.50,f,f
18,20.05,345.90,f,f
60,94.15,5811.80,f,f
1,94.40,94.40,f,t
6,19.55,124.45,f,f
19,75.90,1375.60,f,f
53,64.15,3491.55,f,f
72,109.55,7920.70,t,f
60,110.80,6640.70,f,f
1,55.00,55.00,f,t
13,53.45,718.10,f,f
5,69.95,320.40,f,f
1,101.45,101.45,f,t
13,97.00,1334.45,f,f
37,90.60,3358.65,f,f
64,73.55,4764.00,f,f
5,67.95,350.30,f,t
61,94.35,5703.00,f,f
1,69.50,69.50,f,t
1,18.85,18.85,f,t
26,19.40,525.55,f,f
1,69.20,69.20,f,t
24,19.75,483.15,f,f
17,54.60,934.80,f,f
26,29.80,786.50,f,f
1,69.65,69.65,f,t
40,101.85,4086.30,t,t
52,103.05,5364.80,f,f
1,82.30,82.30,f,t
1,20.30,20.30,f,f
21,35.10,770.40,f,f
67,105.70,6816.95,f,f
44,56.25,2419.55,f,f
70,60.35,4138.70,f,f
3,79.25,267.60,f,t
56,59.80,3457.45,f,f
13,84.60,1115.20,f,t
58,93.40,5435.60,f,t
42,94.20,4186.30,f,t
1,25.05,25.05,t,t
46,99.65,4630.20,f,f
63,50.65,3221.25,f,f
11,60.90,688.50,f,f
15,59.65,867.10,f,f
72,64.70,4746.05,f,f
29,25.10,712.85,f,t
1,48.95,48.95,f,t
6,54.85,355.10,f,f
1,45.30,45.30,f,t
63,91.35,5764.70,f,f
2,85.85,167.30,f,t
18,25.10,428.45,f,f
43,34.00,1505.35,f,f
15,45.90,693.45,f,f
10,95.20,930.40,f,t
55,20.50,1177.95,f,f
49,100.60,5069.65,f,t
6,55.30,324.25,f,t
70,20.35,1458.10,f,f
2,74.85,156.40,t,t
63,36.10,2298.90,t,f
25,65.80,1679.65,f,f
18,20.35,369.60,t,f
28,105.80,2998.00,t,f
53,96.75,5206.55,t,f
35,102.35,3626.10,f,t
1,24.40,24.40,f,f
70,115.65,7968.85,f,t
2,79.85,152.45,f,t
26,73.05,1959.50,f,f
34,64.35,2053.05,f,f
19,20.50,398.55,f,f
15,76.00,1130.85,f,t
62,54.75,3425.35,f,f
42,104.75,4323.45,t,t
9,74.65,703.55,f,t
24,51.15,1275.70,f,f
68,41.95,2965.75,t,f
31,54.35,1647.00,f,f
1,56.25,56.25,f,t
21,106.10,2249.95,f,t
63,96.00,6109.75,f,f
2,79.75,159.40,t,t
61,61.45,3751.15,f,f
1,68.65,68.65,f,t
18,19.65,411.25,f,f
6,19.00,105.50,f,f
33,100.00,3320.60,f,f
16,20.25,327.45,f,t
56,98.70,5669.50,f,f
23,19.80,465.45,f,f
9,73.80,704.30,f,f
14,100.20,1369.80,t,t
15,74.90,1107.25,f,t
5,20.05,95.55,f,f
61,106.20,6375.20,f,f
70,116.55,8152.30,f,f
15,99.70,1566.75,f,f
8,19.70,130.25,f,f
8,19.50,162.15,f,f
4,29.15,110.05,f,f
34,55.00,1885.15,f,f
68,90.80,6302.85,f,f
45,51.00,2264.50,f,f
9,90.10,816.80,t,f
22,59.05,1253.50,f,f
2,20.30,41.20,f,f
70,72.95,5265.55,f,f
10,73.55,693.30,f,f
72,84.30,5997.10,f,f
49,78.00,3824.20,f,f
54,72.10,3886.05,t,f
71,106.75,7283.25,f,f
22,19.25,412.55,f,f
50,20.55,1070.25,f,f
43,20.00,817.95,f,f
45,24.65,1171.30,f,f
64,103.50,6548.65,t,f
23,23.85,625.65,f,f
68,25.80,1911.50,f,f
1,70.85,70.85,f,t
2,69.80,134.70,f,t
26,59.45,1507.00,f,f
55,54.55,2978.30,f,t
14,20.05,299.30,f,f
71,82.55,5832.65,f,f
64,81.25,5567.55,f,f
7,70.75,450.80,f,t
57,74.30,4166.35,f,f
13,94.10,1215.60,f,t
3,29.70,91.70,f,t
72,109.70,7898.45,t,f
40,96.35,3915.40,f,f
14,66.60,979.50,f,f
2,44.50,90.05,f,f
66,110.90,7432.05,t,t
38,105.00,4026.40,f,t
1,25.30,25.30,f,t
22,55.15,1193.05,f,t
1,20.10,20.10,f,t
5,80.10,398.55,f,f
29,69.05,1958.45,f,f
1,69.90,69.90,f,t
3,20.40,63.15,f,f
71,19.70,1301.10,f,f
9,50.10,484.05,f,f
43,101.40,4528.00,f,t
48,83.45,3887.85,f,f
26,86.65,2208.75,f,f
9,20.15,238.15,f,f
1,80.80,80.80,f,t
46,19.40,958.15,f,f
2,62.05,118.30,f,t
1,76.45,76.45,t,t
64,60.05,3845.45,f,f
12,91.30,1094.50,t,t
6,95.75,573.75,t,t
59,20.35,1267.00,f,f
7,94.05,633.45,f,f
72,84.10,6129.65,t,f
16,78.75,1218.25,t,f
25,55.55,1405.30,f,f
34,62.65,2274.90,f,t
1,74.50,74.50,f,t
10,102.10,1068.85,f,t
24,20.10,533.90,f,f
10,70.30,676.15,f,f
69,53.65,3804.40,f,f
57,20.75,1118.80,f,f
50,103.40,5236.40,f,f
28,50.80,1386.80,f,f
16,50.15,762.25,f,t
25,79.00,1902.00,f,f
3,74.60,239.05,t,f
61,96.50,5673.70,f,f
2,20.10,39.80,f,f
51,19.40,997.75,f,f
71,77.55,5574.35,f,f
20,20.05,406.05,f,f
6,19.85,138.85,f,f
6,20.20,123.65,f,f
29,67.45,1801.10,f,f
36,18.55,689.00,f,f
28,29.75,790.70,f,f
7,86.50,582.50,f,t
63,24.20,1618.20,f,f
48,23.55,1173.35,f,f
49,20.45,900.90,f,f
27,81.45,2122.05,t,t
72,92.30,6719.90,f,f
1,69.15,69.15,f,t
72,53.65,3784.00,f,f
47,39.65,1798.65,f,f
1,54.65,54.65,f,f
36,104.80,3886.45,f,f
43,29.30,1224.05,f,f
27,83.85,2310.20,t,f
9,79.55,723.40,f,t
38,103.65,3988.50,f,f
35,99.05,3554.60,t,f
0,73.35,0.00,f,f
59,100.05,6034.85,f,f
27,20.35,531.60,f,f
2,43.95,85.10,t,f
7,23.50,173.00,f,f
36,70.70,2511.95,f,f
41,94.30,3893.60,f,f
13,29.15,357.15,f,f
19,20.85,467.50,f,f
60,37.70,2288.70,f,f
48,95.50,4627.85,f,t
3,91.05,289.10,t,t
69,92.45,6460.55,f,f
43,44.15,1931.30,f,f
11,36.05,402.60,f,f
45,50.25,2221.55,f,f
72,109.75,7758.90,f,f
2,79.20,172.85,t,t
12,20.30,224.50,f,f
67,112.35,7388.45,f,f
37,94.30,3460.95,f,f
39,41.15,1700.90,f,f
41,74.65,3090.65,f,f
25,48.25,1293.80,f,f
8,76.15,645.80,f,f
71,71.10,5224.95,f,f
5,96.55,500.10,f,f
30,79.30,2427.10,f,f
40,89.60,3488.15,f,f
54,20.50,1035.70,f,f
72,106.30,7565.35,f,f
